SFM Id,Allergens,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98
96341, Ingredient 1605, Ingredient 2013, Ingredient 7086, Ingredient 9308, Ingredient 9314, Ingredient 28559, Ingredient 41508, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96342, Ingredient 1487, Ingredient 1601, Ingredient 2023, Ingredient 5468, Ingredient 5823, Ingredient 7086, Ingredient 9308, Ingredient 9314, Ingredient 131996, Ingredient 132762, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96343, Ingredient 615, Ingredient 1598, Ingredient 7086, Ingredient 9308, Ingredient 9314, Ingredient 69227, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96345, Ingredient 1589, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96346, Ingredient 1590, Ingredient 1605, Ingredient 7086, Ingredient 9314, Ingredient 9338, Ingredient 144962, Ingredient 148092, Ingredient 6416, Ingredient 7737, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96347, Ingredient 1997, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96348, Ingredient 201, Ingredient 263, Ingredient 459, Ingredient 1590, Ingredient 1598, Ingredient 1601, Ingredient 1605, Ingredient 5405, Ingredient 5467, Ingredient 6416, Ingredient 7086, Ingredient 7737, Ingredient 8376, Ingredient 9308, Ingredient 9314, Ingredient 13891, Ingredient 26803, Ingredient 28559, Ingredient 38080, Ingredient 41609, Ingredient 61707, Ingredient 83935, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96350, Ingredient 1605, Ingredient 1615, Ingredient 4550, Ingredient 5986, Ingredient 12522, Ingredient 44465, Ingredient 144962, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96351, Ingredient 2042, Ingredient 5236, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96352, Ingredient 9300, Ingredient 124737, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96353, Ingredient 1605, Ingredient 28559, Ingredient 44465, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96354, Ingredient 201, Ingredient 263, Ingredient 615, Ingredient 1605, Ingredient 6096, Ingredient 7086, Ingredient 33173, Ingredient 132762, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96355, Ingredient 1589, Ingredient 1597, Ingredient 9300, Ingredient 131996, Ingredient 148092, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96356, Ingredient 1605, Ingredient 7086, Ingredient 8469, Ingredient 9335, Ingredient 134800, Ingredient 607, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96357, Ingredient 263, Ingredient 1599, Ingredient 1605, Ingredient 2272, Ingredient 3793, Ingredient 7086, Ingredient 9338, Ingredient 9355, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96358, Ingredient 2536, Ingredient 7086, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96359, Ingredient 459, Ingredient 4550, Ingredient 7086, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96366, Ingredient 201, Ingredient 1605, Ingredient 4701, Ingredient 4928, Ingredient 19352, Ingredient 144962, Ingredient 148092, Ingredient 151451, Ingredient 151554, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96367, Ingredient 1826, Ingredient 7086, Ingredient 8140, Ingredient 10544, Ingredient 61708, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96368, Ingredient 607, Ingredient 5236, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96370, Ingredient 1605, Ingredient 41609, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96375, Ingredient 1592, Ingredient 1613, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96376, Ingredient 4550, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96377, Ingredient 1590, Ingredient 1592, Ingredient 1615, Ingredient 8469, Ingredient 131996, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96380, Ingredient 201, Ingredient 4550, Ingredient 9308, Ingredient 9344, Ingredient 131996, Ingredient 144962, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96382, Ingredient 800, Ingredient 5986, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96383, Ingredient 227, Ingredient 607, Ingredient 1589, Ingredient 1610, Ingredient 6509, Ingredient 7086, Ingredient 8469, Ingredient 9310, Ingredient 11661, Ingredient 28559, Ingredient 44465, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96386, Ingredient 1605, Ingredient 3793, Ingredient 9308, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96387, Ingredient 201, Ingredient 257, Ingredient 615, Ingredient 1605, Ingredient 2042, Ingredient 8386, Ingredient 9314, Ingredient 28559, Ingredient 130118, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96388, Ingredient 613, Ingredient 1453, Ingredient 1605, Ingredient 1827, Ingredient 1994, Ingredient 2032, Ingredient 3222, Ingredient 5345, Ingredient 9314, Ingredient 28559, Ingredient 44465, Ingredient 73771, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96389, Ingredient 205, Ingredient 1586, Ingredient 1592, Ingredient 1605, Ingredient 4617, Ingredient 6096, Ingredient 7086, Ingredient 9338, Ingredient 9351, Ingredient 33173, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96391, Ingredient 5986, Ingredient 7086, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96392, Ingredient 240, Ingredient 7086, Ingredient 9348, Ingredient 33173, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96393, Ingredient 201, Ingredient 3793, Ingredient 3962, Ingredient 5825, Ingredient 33173, Ingredient 51508, Ingredient 132762, Ingredient 148092, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96397, Ingredient 201, Ingredient 2023, Ingredient 9274, Ingredient 9314, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96399, Ingredient 132762, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96400, Ingredient 62, Ingredient 9276, Ingredient 9341, Ingredient 11661, Ingredient 134800, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96402, Ingredient 201, Ingredient 9274, Ingredient 9314, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96403, Ingredient 1594, Ingredient 1601, Ingredient 9274, Ingredient 9315, Ingredient 9338, Ingredient 41609, Ingredient 69227, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96405, Ingredient 5272, Ingredient 7086, Ingredient 10541, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96406, Ingredient 51508, Ingredient 61707, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96407, Ingredient 62, Ingredient 1598, Ingredient 1826, Ingredient 1827, Ingredient 1964, Ingredient 9308, Ingredient 9314, Ingredient 44465, Ingredient 73771, Ingredient 144962, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96409, Ingredient 459, Ingredient 1609, Ingredient 2311, Ingredient 5986, Ingredient 7086, Ingredient 9338, Ingredient 144962, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96411, Ingredient 1589, Ingredient 1590, Ingredient 1592, Ingredient 2023, Ingredient 2536, Ingredient 6509, Ingredient 9314, Ingredient 144962, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96412, Ingredient 1604, Ingredient 2042, Ingredient 5272, Ingredient 7086, Ingredient 9314, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96413, Ingredient 201, Ingredient 1610, Ingredient 9308, Ingredient 124737, Ingredient 11996, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96414, Ingredient 1496, Ingredient 1589, Ingredient 1605, Ingredient 1613, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96421, Ingredient 3962, Ingredient 9308, Ingredient 9314, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96422, Ingredient 1964, Ingredient 9338, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96423, Ingredient 1605, Ingredient 7086, Ingredient 9314, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96424, Ingredient 2044, Ingredient 7086, Ingredient 119, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96425, Ingredient 1605, Ingredient 1632, Ingredient 3793, Ingredient 7086, Ingredient 95426, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96427, Ingredient 1589, Ingredient 5236, Ingredient 9308, Ingredient 9314, Ingredient 9315, Ingredient 9338, Ingredient 61707, Ingredient 103637, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96429, Ingredient 257, Ingredient 263, Ingredient 459, Ingredient 1590, Ingredient 1601, Ingredient 1609, Ingredient 5986, Ingredient 7086, Ingredient 9308, Ingredient 9315, Ingredient 9338, Ingredient 24050, Ingredient 28772, Ingredient 51508, Ingredient 103637, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96430, Ingredient 800, Ingredient 5468, Ingredient 9308, Ingredient 10546, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96431, Ingredient 1590, Ingredient 1601, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96432, Ingredient 80, Ingredient 1605, Ingredient 5345, Ingredient 33173, Ingredient 103637, Ingredient 144962, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96439, Ingredient 201, Ingredient 1605, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96440, Ingredient 1590, Ingredient 1594, Ingredient 1605, Ingredient 1903, Ingredient 9308, Ingredient 9375, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96441, Ingredient 1590, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96444, Ingredient 1804, Ingredient 5986, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96445, Ingredient 1149, Ingredient 1605, Ingredient 1615, Ingredient 4617, Ingredient 4878, Ingredient 7044, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96446, Ingredient 201, Ingredient 2023, Ingredient 2269, Ingredient 6096, Ingredient 8469, Ingredient 13018, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96448, Ingredient 201, Ingredient 1605, Ingredient 3793, Ingredient 4550, Ingredient 6096, Ingredient 7086, Ingredient 10541, Ingredient 33173, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96453, Ingredient 227, Ingredient 1609, Ingredient 5986, Ingredient 7086, Ingredient 9335, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96454, Ingredient 800, Ingredient 2023, Ingredient 2042, Ingredient 4550, Ingredient 5272, Ingredient 7086, Ingredient 8469, Ingredient 33173, Ingredient 131996, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96456, Ingredient 263, Ingredient 1598, Ingredient 1605, Ingredient 3793, Ingredient 7086, Ingredient 10541, Ingredient 132762, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96458, Ingredient 159, Ingredient 459, Ingredient 800, Ingredient 1589, Ingredient 1590, Ingredient 1598, Ingredient 1610, Ingredient 5236, Ingredient 5986, Ingredient 7086, Ingredient 9314, Ingredient 24061, Ingredient 41609, Ingredient 61707, Ingredient 132762, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96459, Ingredient 800, Ingredient 7086, Ingredient 33173, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96460, Ingredient 227, Ingredient 3962, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96463, Ingredient 62, Ingredient 2536, Ingredient 12344, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96465, Ingredient 257, Ingredient 1588, Ingredient 1598, Ingredient 1600, Ingredient 1804, Ingredient 7086, Ingredient 61707, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96468, Ingredient 800, Ingredient 1153, Ingredient 1605, Ingredient 2042, Ingredient 4550, Ingredient 5272, Ingredient 7086, Ingredient 33173, Ingredient 144962, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96469, Ingredient 240, Ingredient 257, Ingredient 459, Ingredient 607, Ingredient 13018, Ingredient 134800, Ingredient 151554, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96470, Ingredient 1601, Ingredient 1615, Ingredient 3222, Ingredient 5236, Ingredient 5272, Ingredient 33173, Ingredient 41609, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96475, Ingredient 459, Ingredient 2311, Ingredient 7086, Ingredient 28772, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96477, Ingredient 1609, Ingredient 2042, Ingredient 103637, Ingredient 132762, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96480, Ingredient 1605, Ingredient 1609, Ingredient 9337, Ingredient 83935, Ingredient 144962, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96485, Ingredient 5468, Ingredient 9300, Ingredient 61707, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96486, Ingredient 2042, Ingredient 4550, Ingredient 9308, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96487, Ingredient 62, Ingredient 1590, Ingredient 1611, Ingredient 2536, Ingredient 9274, Ingredient 9314, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96488, Ingredient 201, Ingredient 1592, Ingredient 1605, Ingredient 2761, Ingredient 4701, Ingredient 9276, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96489, Ingredient 459, Ingredient 1586, Ingredient 9338, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96490, Ingredient 1605, Ingredient 5986, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96491, Ingredient 62, Ingredient 1589, Ingredient 3793, Ingredient 5986, Ingredient 9308, Ingredient 9314, Ingredient 24061, Ingredient 44465, Ingredient 124737, Ingredient 148092, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96492, Ingredient 136, Ingredient 1605, Ingredient 2270, Ingredient 7086, Ingredient 9344, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96493, Ingredient 4929, Ingredient 9338, Ingredient 9341, Ingredient 12344, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96494, Ingredient 1605, Ingredient 5272, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96495, Ingredient 1605, Ingredient 8512, Ingredient 6011, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96496, Ingredient 1590, Ingredient 1601, Ingredient 1605, Ingredient 2023, Ingredient 2908, Ingredient 7086, Ingredient 9296, Ingredient 9308, Ingredient 9314, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
